year,coc_number,rate_homeless,rate_sheltered,rate_unsheltered,total_population,house_price_index_2009,log_median_rent,utility_costs,percentage_owners_cost_burden_2016,percentage_renters_severe_cost_burden_2016,share_renters_2016,rental_vacancy_rate,high_housing_density,number_eviction,share_overcrowded_units_2016,city_or_urban,suburban,rate_unemployment,gini_coefficient_2016,poverty_rate,share_HUD_units,HUD_unit_occupancy_rate,share_built_before_1940,total_black,total_latino_hispanic,total_asian,total_pacific_islander,total_population_0_19,total_population_65_plus,total_female_population,net_migration,migration_4_year_change,proportion_one_person_households,share_under_18_with_single_parent,share_veteran_status,share_no_bachelors,medicare_reimbursements_per_enrollee,percentage_excessive_drinking,average_Jan_temperature,average_summer_temperature,total_Jan_precipitation,total_annual_precipitation
2017,IL-514,3.5547326808805857,3.393642076006843,0.16109060487374255,931153,-3.08315166614761,2.37304353713989,10.5,17.0583190917969,22.4634246826172,27.090124130249,4.8051815032959,1,1509,2.38681721687317,0,1,4.73559284210205,45.629997253418,6.9086389541626,1.67668032646179,96.0,5.65936422348022,484.90419941728163,1423.858377731694,1170.4413775179803,2.3734015784731404,2547.293516747516,1447.5494360217922,473816,-6410,-0.579912960529327,25.1009616851807,14.6763029098511,5.80811262130737,49.7739448547363,10.1767,0.224201545119286,28.0400009155273,73.4499969482422,2.55999994277954,38.1700019836426
2017,IL-515,2.7088783487881534,1.9062477269249967,0.8026306218631566,398689,4.63198069431787,1.47846710681915,16.6839160919189,10.3257341384888,20.4617347717285,24.4980087280273,6.79147529602051,0,215,1.36608791351318,0,0,5.79132604598999,43.2021903991699,13.1001863479614,2.27560448646545,88.3041534423828,24.5830020904541,177.205791983225,191.65314317676183,56.43496559975319,2.508220693322364,2388.7039772855533,1849.78767911831,199374,-1916,0.189900428056717,28.1886672973633,21.2154674530029,11.0376148223877,80.7238616943359,9.6931607371159,0.207417994737625,33.8172302246094,76.0057907104492,2.07461380958557,39.6996116638184
2017,IL-516,12.189290302013108,10.689069957149956,1.5002203448631517,106651,-4.06941950927586,1.63315439224243,14.1000003814697,8.99353408813477,24.4152164459229,30.9496231079102,6.65425825119019,0,485,1.44895231723785,1,0,6.56410694122314,46.5999984741211,16.6524448394775,5.96535730361938,91.0,20.722957611084,1718.5024050407405,222.5014298975162,119.07998987351267,2.625385603510516,2491.3034101883713,1892.246673730204,55521,-909,-0.237445056438446,33.3325881958008,31.7894725799561,11.151647567749,75.3921966552734,9.09464,0.188189134001732,32.1599998474121,75.2066650390625,1.87999999523163,35.5699996948242
2017,IL-517,6.7598905648827445,6.2904537200992205,0.4694368447835239,532553,-8.80214313050132,2.1860511302948,15.3000001907349,18.0437393188477,25.7403697967529,26.8498363494873,4.94485473632813,0,648,3.99325346946716,0,1,5.49388885498047,44.1700019836426,10.3527727127075,2.50809574127197,92.0,15.9011278152466,532.5854891438036,3182.218483418552,402.32615345327133,3.041950754197235,2888.914342797806,1262.503450360809,267645,-827,0.270046204328537,20.9206886291504,18.913667678833,6.52337217330933,66.7542572021484,10.9816,0.207557484507561,27.0100002288818,72.7266616821289,2.40000009536743,37.4799995422363
2017,IL-518,3.7227001985440107,3.584822413412751,0.13787778513125964,652752,-3.56504064371642,1.62875640392303,14.4447679519653,11.4274826049805,21.3134651184082,27.1497097015381,7.17961645126343,0,1226,1.36983644962311,0,0,6.0666937828064,42.6761779785156,12.8554182052612,3.85214471817017,92.9027862548828,29.953182220459,470.05600902027106,852.5596244821922,107.02380076966443,2.374561855038361,2393.282594308405,1955.1529524229722,327104,-3546,-0.0431710481643677,30.1923179626465,23.9658985137939,10.6523542404175,79.5154724121094,9.04542057763132,0.206643030047417,27.3813705444336,73.3917999267578,1.98002433776855,39.2159767150879
2017,IL-519,3.6024839126577777,3.6024839126577777,0.0,222069,8.30646059116714,1.50726902484894,14.291974067688,9.58688735961914,19.8844318389893,27.8856182098389,8.18236064910889,0,220,1.45502769947052,0,0,5.24521255493164,43.3629989624023,13.6146869659424,3.8676393032074,91.5695495605469,29.5435276031494,412.6195011460402,357.2763420378351,93.57451963128578,3.5124218148413333,2385.4747848641637,1908.7310700728153,110662,-1534,-0.317790955305099,30.6558036804199,23.9497699737549,11.1030569076538,76.3810882568359,9.17470010938042,0.206247761845589,30.9762172698975,75.5082015991211,1.31926679611206,31.7826557159424
2017,IL-520,7.47195440561891,5.118718190515942,2.353236215102967,582177,4.7083235170045,1.50455331802368,16.9925880432129,10.4607696533203,22.8615589141846,26.5103816986084,8.15109252929688,0,542,1.39830350875854,0,0,6.10722208023071,44.5566635131836,15.2828102111816,3.88020205497742,91.9650573730469,19.0178489685059,583.0872741451483,262.25701118388395,96.1047928722708,3.10902010900465,2344.750823203253,1839.663882290094,286655,-2787,0.170703917741776,30.6381492614746,24.528881072998,11.009783744812,79.2784729003906,9.62196389910629,0.207241222262383,38.0561408996582,77.9054870605469,2.34882712364197,46.9900779724121
2017,IN-502,6.423580568835741,5.645017999206675,0.778562569629065,5689973,4.37334624267294,1.78885388374329,15.7186098098755,11.2701816558838,22.5745334625244,28.6701145172119,7.1295952796936,0,19120,1.74059498310089,0,0,4.41068315505981,43.1876678466797,12.744701385498,2.95217061042786,90.9314498901367,17.6137771606445,628.8940211139842,626.0029704886122,205.9693429125235,3.6010715692324022,2637.929916363399,1549.304364010163,2874731,3429,0.157713934779167,26.8428897857666,23.7330322265625,9.44875526428223,74.2573089599609,9.6934953015155,0.179076284170151,33.2454528808594,74.106803894043,3.74259948730469,42.7783393859863
2017,IN-503,18.8870316111496,17.552333920176604,1.3346976909729946,944034,7.01844818231146,1.87026250362396,15.6999998092651,13.0758171081543,27.3238277435303,46.4188766479492,8.75326347351074,1,12647,2.12136626243591,1,0,4.47057723999023,48.2600021362305,18.4311141967773,3.91476607322693,90.0,15.6712293624878,2775.2708059243632,1024.846562729732,307.18173286131645,2.828287964204679,2713.705226718529,1198.6538620431043,489219,-2448,-0.42658606171608,35.3917694091797,37.6812782287598,8.35998725891113,69.7176055908203,10.23988,0.192364618182182,33.939998626709,74.5166702270508,4.1100001335144,46.9599990844727
2017,KS-502,11.216426310029826,9.051168361484937,2.165257948544888,512641,3.77520241308144,1.74919986724854,17.5,11.2887897491455,20.8958206176758,36.2873687744141,7.77585601806641,0,3087,2.09666514396667,1,0,4.64741086959839,45.4899978637695,14.695273399353,2.46440649032593,92.0,9.87659454345703,882.2743401327634,1435.2344038030512,438.7865972483668,6.63232164419155,2847.918914015851,1357.5972269092795,259193,-852,-0.0680057108402252,30.5063247680664,27.5493774414063,10.182806968689,68.8077697753906,8.80897,0.162001639604568,36.1399993896484,80.3399963378906,2.44000005722046,43.6300010681152
